date,gdelt_crisis_score,economic_risk_score,trend_risk_score,disaster_risk_score,gdelt_crisis_score_ma3,disaster_risk_score_ma3,economic_risk_score_ma3,gdelt_crisis_score_slope3m,disaster_risk_score_slope3m,economic_risk_score_slope3m,gdelt_crisis_score_zscore,disaster_risk_score_zscore,external_risk_avg,external_risk_max,external_risk_range
2018-10-01,0.3161057789443114,0.2492401681359459,0.2105426742089886,0.2276642431750933,0.373492591187597,0.30934782050648546,0.2492401681359459,-0.0672105412178163,-0.12138621896901225,0.0,-1.6429103845639146,-0.9261936989450613,0.2508882161160848,0.3161057789443114,0.10556310473532282
2018-11-01,0.4121051977865423,0.2492401681359459,0.2487723006154037,0.2981588949355231,0.36068536998979633,0.2519218917806206,0.2492401681359459,0.02913003227400346,0.03410817885213881,0.0,0.11875964648379114,-0.06738348152133956,0.30206914036835375,0.4121051977865423,0.1633328971711386
2018-12-01,0.3802961382929498,0.2492401681359459,0.1534158015789146,0.2823631218953133,0.36950237167460115,0.2693954200019765,0.2492401681359459,0.032095179674319185,0.027349439360110014,0.0,-0.3769815646396097,-0.18713238873758828,0.2663288074757809,0.3802961382929498,0.22688033671403518
2019-01-01,0.4648607310204812,0.3515558934904531,0.3006775657363087,0.3843866189987551,0.41908735569999117,0.3216362119431971,0.28334540992078167,0.026377766616969445,0.04311386203161599,0.05115786267725358,1.0152789349675966,1.12433147850137,0.37537020231149953,0.4648607310204812,0.16418316528417248
2019-02-01,0.5362968447403946,0.3515558934904531,0.2969478460869024,0.2592215476437244,0.46048457135127513,0.30865709617926423,0.3174506517056173,0.07800035322372242,-0.011570787125794457,0.05115786267725358,1.745391911466468,-0.3224383987826566,0.36100553299036864,0.5362968447403946,0.2770752970966702
2019-03-01,0.4466335291941194,0.3515558934904531,0.2369615217256169,0.3291341895885199,0.4825970349849984,0.3242474520769998,0.3515558934904531,-0.009113600913180891,-0.027626214705117582,0.0,0.34864962472924654,0.5360607101714204,0.3410712834996773,0.4466335291941194,0.2096720074685025
2019-04-01,0.4051309723472475,0.3515558934904531,0.1751103375396282,0.297853917234232,0.4626871154272538,0.2954032181554921,0.3515558934904531,-0.06558293619657357,0.019316184795253794,0.0,-0.27175536585551874,0.028006345181389614,0.3074127801528902,0.4051309723472475,0.23002063480761928
2019-05-01,0.3772436833680793,0.3515558934904531,0.1629887486790576,0.2392596202641061,0.4096693949698154,0.288749242362286,0.3515558934904531,-0.034694922913020065,-0.04493728466220691,0.0,-0.5644273815602571,-0.8125768964727877,0.28276198645042405,0.3772436833680793,0.21425493468902168
2019-06-01,0.3599648228136301,0.3515558934904531,0.1094051097159197,0.2723617215021616,0.38077982617631895,0.2698250863334999,0.3515558934904531,-0.02258307476680868,-0.0127460978660352,0.0,-0.7460377751563219,-0.36285978599936936,0.2733218868805411,0.3599648228136301,0.2505597130977104
2019-07-01,0.3972599651219471,0.3515558934904531,0.0685025175607633,0.2439847686377685,0.37815615710121886,0.25186870346801205,0.3515558934904531,0.010008140876933913,0.0023625741868311956,0.0,-0.18747760747251443,-0.7065062567885688,0.265325786202733,0.3972599651219471,0.3287574475611838
